Catagory_Name,productName,productPrice,productSize,productType,productURL,imageUrl,prodId,skuId
Maybelline,The Mega Plush Washable Mascara Very Black,$8.99,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-the-mega-plush-washable-mascara/ID=300388553-product?skuId=sku6105583,https://pics.drugstore.com/prodimg/408048/155.jpg,300388553,sku6105583
Maybelline,The Falsies Washable Mascara Makeup Brownish Black,$8.99,0.25 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-the-falsies-washable-mascara-makeup/ID=400388665-product,https://pics.drugstore.com/prodimg/321774/155.jpg,400388665,sku6029376
Maybelline,The Mega Plush Waterproof Mascara Very Black,$8.99,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-the-mega-plush-waterproof-mascara/ID=prod6120567-product,https://pics.drugstore.com/prodimg/408050/155.jpg,prod6120567,sku6105564
Almay,Brow Pencil Brunette,$8.49,0.07 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/almay-brow-pencil/ID=prod6406159-product?skuId=sku6284185,https://pics.drugstore.com/prodimg/592063/155.jpg,prod6406159,sku6284185
CoverGirl,The Super Sizer Big Curl Mascara Very Black 800,$5.99,0.4 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-the-super-sizer-big-curl-mascara/ID=prod6383766-product?skuId=sku6318614,https://pics.drugstore.com/prodimg/607445/155.jpg,prod6383766,sku6318614
CoverGirl,Eye Enhancers Coordinated Eyeshadow Kit Sweet Escape,$5.39,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-eye-enhancers-coordinated-eyeshadow-kit/ID=prod6393726-product,https://pics.drugstore.com/prodimg/615206/155.jpg,prod6393726,sku6323866
CoverGirl,Cheekers Blush Peach,$4.49,0.12 oz ,Blush,https://www.walgreens.com/store/c/covergirl-cheekers-blush/ID=prod6393702-product,https://pics.drugstore.com/prodimg/614084/155.jpg,prod6393702,sku6323842
Arches & Halos,Hold Tight Brow Gel Clear,$9.99,0.11 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/arches-%26-halos-hold-tight-brow-gel/ID=300400490-product,https://pics.drugstore.com/prodimg/621888/155.jpg,300400490,400621888
L.A. Colors,16 Color Eyeshadow Palette Sweet,$3.99,0.95 oz ,Eyeshadow,https://www.walgreens.com/store/c/l.a.-colors-16-color-eyeshadow-palette/ID=prod6248123-product,https://pics.drugstore.com/prodimg/523514/155.jpg,prod6248123,sku6212162
CoverGirl,Peacock Flare Mascara Extreme Black,$9.49,0.33 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-peacock-flare-mascara/ID=300390011-product,https://pics.drugstore.com/prodimg/602349/155.jpg,300390011,sku6310064
Wet n Wild,Rebel Rose Color Icon Eyeshadow Quad Bed Of Roses,$4.99,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/wet-n-wild-rebel-rose-color-icon-eyeshadow-quad/ID=300396315-product,https://pics.drugstore.com/prodimg/617404/155.jpg,300396315,400617404
e.l.f.,Shadow Lock Eyelid Primer Sheer,$2.49,0.11 oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/e.l.f.-shadow-lock-eyelid-primer/ID=prod6266001-product,https://pics.drugstore.com/prodimg/546158/155.jpg,prod6266001,sku6225899
CoverGirl,Get In Line Active Liquid Liner Ink Black,$5.99,0.08 fl oz ,Eyeliner,https://www.walgreens.com/store/c/covergirl-get-in-line-active-liquid-liner/ID=prod6393918-product?skuId=sku6324058,https://pics.drugstore.com/prodimg/611740/155.jpg,prod6393918,sku6324058
NYX Professional Makeup,Ultimate Shadow Palette Mini Phoenix,$6.50,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-ultimate-shadow-palette-mini/ID=prod6394057-product,https://pics.drugstore.com/prodimg/611575/155.jpg,prod6394057,sku6324197
L'Oreal Paris,Kabuki Blender Brow Crayon Blonde,$12.99,0.05 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-kabuki-blender-brow-crayon/ID=prod6407071-product?skuId=sku6284157,https://pics.drugstore.com/prodimg/592013/155.jpg,prod6407071,sku6284157
CoverGirl,Eye Enhancers 4 Kit Eye Shadow Sheerly Nudes 265,$4.49,0.19 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-eye-enhancers-4-kit-eye-shadow/ID=prod6353484-product,https://pics.drugstore.com/prodimg/159536/155.jpg,prod6353484,sku1354589
Rimmel,Liquid Eye Liner Black 001,$6.29,0.37 oz ,Eyeliner,https://www.walgreens.com/store/c/rimmel-scandal-eyes-liquid-eye-liner/ID=prod6359932-product,https://pics.drugstore.com/prodimg/598827/155.jpg,prod6359932,sku6292598
L'Oreal Paris,Superstar Washable Mascara Blackest Black,$12.99,0.41 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-superstar-washable-mascara/ID=300403963-product,https://pics.drugstore.com/prodimg/562445/155.jpg,300403963,sku6243260
L'Oreal Paris,Million Lashes Mascara Black,$10.49,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-million-lashes-mascara/ID=300388627-product?skuId=sku6041458,https://pics.drugstore.com/prodimg/328860/155.jpg,300388627,sku6041458
Ardell,Faux Mink Lashes 810,$6.49,2 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-faux-mink-lashes-810/ID=prod6369752-product,https://pics.drugstore.com/prodimg/605116/155.jpg,prod6369752,sku6311128
Maybelline,Master Precise All Day Liquid Eyeliner 111 Forest Brown,$8.99,0.34 fl oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-master-precise-all-day-liquid-eyeliner/ID=300394320-product,https://pics.drugstore.com/prodimg/606123/155.jpg,300394320,sku6317072
Ardell,3D FauxMink 854,$6.49,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-3d-fauxmink-854/ID=prod6394134-product,https://pics.drugstore.com/prodimg/611339/155.jpg,prod6394134,sku6324274
Almay,One Coat Multi-Benefit Mascara Blackest Black NWP,$6.29,0.24 oz ,Mascara,https://www.walgreens.com/store/c/almay-one-coat-multi-benefit-mascara/ID=prod6352646-product?skuId=sku6260795,https://pics.drugstore.com/prodimg/571478/155.jpg,prod6352646,sku6260795
Revlon,Liquid Blackest Black 251,$7.69,0.08 fl oz ,Eyeliner,https://www.walgreens.com/store/c/revlon-liquid/ID=prod399755-product,https://pics.drugstore.com/prodimg/198230/155.jpg,prod399755,sku399762
L.A. Colors,Auto Eyeliner Black,$1.49,1 ea ,Eyeliner,https://www.walgreens.com/store/c/l.a.-colors-auto-eyeliner/ID=300389330-product,https://pics.drugstore.com/prodimg/503239/155.jpg,300389330,sku6192627
Maybelline,Up To 24HR Longwear Cream Eyeshadow Makeup Knockout,$6.99,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-color-tattoo-up-to-24hr-longwear-cream-eyeshadow-makeup/ID=400393846-product,https://pics.drugstore.com/prodimg/615002/155.jpg,400393846,300615002
L'Oreal Paris,Lash Paradise Liquid Eyeliner Black,$9.99,0.05 fl oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-lash-paradise-liquid-eyeliner/ID=400394157-product,https://pics.drugstore.com/prodimg/606039/155.jpg,400394157,sku6317081
L'Oreal Paris,Brow Magnifying Pencil with Vitamin E Blonde,$9.99,0.02 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-age-perfect-brow-magnifying-pencil-with-vitamin-e/ID=300397996-product?skuId=400619149,https://pics.drugstore.com/prodimg/619149/155.jpg,300397996,400619149
L'Oreal Paris,Felt Tip Liquid Eyeliner Carbon Black 690,$9.99,0.05 fl oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-lineur-intense-felt-tip-liquid-eyeliner/ID=300388615-product,https://pics.drugstore.com/prodimg/179728/155.jpg,300388615,sku3066842
NYX Professional Makeup,Bare With Me Cannabis Sativa Seed Oil Brow Setter Clear,$7.00,0.21 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/nyx-professional-makeup-bare-with-me-cannabis-sativa-seed-oil-brow-setter/ID=300402974-product,https://pics.drugstore.com/prodimg/624316/155.jpg,300402974,400624316
L'Oreal Paris,False Fiber Lashes Mascara Blackest Black,$10.49,0.34 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-false-fiber-lashes-mascara/ID=300403964-product,https://pics.drugstore.com/prodimg/380169/155.jpg,300403964,sku6079235
Maybelline,The Falsies Push Up Drama Washable Mascara Blackest Black,$9.99,0.33 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-the-falsies-push-up-drama-washable-mascara/ID=prod6397444-product,https://pics.drugstore.com/prodimg/565058/155.jpg,prod6397444,sku6242464
NYX Professional Makeup,Worth The Hype Volumizing & Lengthening Waterproof Mascara Black,$7.99,0.23 fl oz ,Mascara,https://www.walgreens.com/store/c/nyx-professional-makeup-worth-the-hype-volumizing-%26-lengthening-waterproof-mascara/ID=prod6386013-product,https://pics.drugstore.com/prodimg/608253/155.jpg,prod6386013,sku6319561
Maybelline,Washable Mascara Deep Cocoa,$10.49,0.27 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-total-temptation-washable-mascara/ID=prod6395885-product,https://pics.drugstore.com/prodimg/611020/155.jpg,prod6395885,sku6325237
Maybelline,Lash Sensational Luscious Washable Mascara Blackest Black,$9.99,0.32 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-lash-sensational-luscious-washable-mascara/ID=prod6406167-product?skuId=sku6255346,https://pics.drugstore.com/prodimg/569429/155.jpg,prod6406167,sku6255346
CoverGirl,Clump Crusher Mascara & Perfect Point Pencil Black,$8.69,1 ea ,Mascara,https://www.walgreens.com/store/c/covergirl-clump-crusher-mascara-%26-perfect-point-pencil/ID=prod6247177-product,https://pics.drugstore.com/prodimg/526123/155.jpg,prod6247177,sku6211592
Maybelline,Sharpenable Wood Pencil Eyeliner Soft Black,$5.99,0.04 oz. ,Eyeliner,https://www.walgreens.com/store/c/maybelline-line-express-sharpenable-wood-pencil-eyeliner/ID=400393819-product?skuId=400614953,https://pics.drugstore.com/prodimg/614953/155.jpg,400393819,400614953
Rimmel,Eye Definer Rich Brown,$6.29,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/rimmel-exaggerate-eye-definer/ID=prod6407058-product?skuId=sku6219938,https://pics.drugstore.com/prodimg/530809/155.jpg,prod6407058,sku6219938
L'Oreal Paris,Lash Lifting and Lengthening Waterproof Mascara Blackest Black,$12.99,0.25 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-lash-lifting-and-lengthening-waterproof-mascara/ID=prod6394281-product,https://pics.drugstore.com/prodimg/610620/155.jpg,prod6394281,sku6324421
CoverGirl,Full Lash Bloom Mascara Black 805,$7.69,0.44 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-lashblast-full-lash-bloom-mascara/ID=300404279-product?skuId=sku6236989,https://pics.drugstore.com/prodimg/544932/155.jpg,300404279,sku6236989
L'Oreal Paris,"Washable Mascara, Volume, Long Lasting Extra Noir",$10.99,0.28 fl oz ,Mascara,"https://www.walgreens.com/store/c/l'oreal-paris-bambi-eye-washable-mascara,-volume,-long-lasting/ID=300401917-product",https://pics.drugstore.com/prodimg/623376/155.jpg,300401917,400623376
Maybelline,Lots of Lashes Washable Mascara Very Black,$7.79,0.43 fl oz ,False Eyelashes,https://www.walgreens.com/store/c/maybelline-great-lash-lots-of-lashes-washable-mascara/ID=300388514-product?skuId=sku6073812,https://pics.drugstore.com/prodimg/384775/155.jpg,300388514,sku6073812
L'Oreal Paris,Matte-Matic Mechanical Eyeliner Black,$9.79,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-infallible-matte-matic-mechanical-eyeliner/ID=300388520-product?skuId=sku6255240,https://pics.drugstore.com/prodimg/569462/155.jpg,300388520,sku6255240
CoverGirl,Uncensored Mascara Black,$11.99,0.3 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-exhibitionist-uncensored-mascara/ID=300398204-product?skuId=400619381,https://pics.drugstore.com/prodimg/619381/155.jpg,300398204,400619381
Eylure,C-Lash Volume Replacement Lashes,$7.99,1 pr ,False Eyelashes,https://www.walgreens.com/store/c/eylure-c-lash-volume-replacement-lashes/ID=300397550-product,https://pics.drugstore.com/prodimg/618611/155.jpg,300397550,400618611
Maybelline,Ultimate Precision Liquid Eyeliner Blackest Black 501,$8.79,0.05 fl oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-line-stiletto-ultimate-precision-liquid-eyeliner/ID=300390154-product,https://pics.drugstore.com/prodimg/222719/155.jpg,300390154,sku6002809
NYX Professional Makeup,Mystic Petals Shadow Palette Dark Mystic,$12.00,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-mystic-petals-shadow-palette/ID=300396675-product?skuId=400617737,https://pics.drugstore.com/prodimg/617737/155.jpg,300396675,400617737
CoverGirl,Professional 3-in-1 Mascara Straight Brush Very Black 200,$5.39,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-professional-3-in-1-mascara-straight-brush/ID=prod6247017-product?skuId=sku6211432,https://pics.drugstore.com/prodimg/522590/155.jpg,prod6247017,sku6211432
Physicians Formula,Eye Booster Feather Brow Fiber & Highlighter Duo Light Brown,$10.79,1 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/physicians-formula-eye-booster-feather-brow-fiber-%26-highlighter-duo/ID=prod6375231-product?skuId=sku6314157,https://pics.drugstore.com/prodimg/605662/155.jpg,prod6375231,sku6314157
CoverGirl,Flourish by Lash Blast Black 805,$8.59,0.44 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-flourish-by-lash-blast/ID=400388764-product?skuId=sku6319024,https://pics.drugstore.com/prodimg/607039/155.jpg,400388764,sku6319024
Ardell,Brush On Adhesive Dark,$6.49,0 oz ,False Eyelashes,https://www.walgreens.com/store/c/ardell-brush-on-adhesive/ID=prod6320826-product,https://pics.drugstore.com/prodimg/573285/155.jpg,prod6320826,sku6270227
L.A. Colors,16 Color Eyeshadow Palette Smokin,$3.99,0.95 oz ,Eyeshadow,https://www.walgreens.com/store/c/l.a.-colors-16-color-eyeshadow-palette/ID=prod6248126-product,https://pics.drugstore.com/prodimg/523516/155.jpg,prod6248126,sku6212165
Neutrogena,"Healthy Skin Under Eye Concealer, SPF 25 Light",$14.49,0.17 oz ,Foundation,"https://www.walgreens.com/store/c/neutrogena-healthy-skin-under-eye-concealer,-spf-25/ID=prod6013887-product",https://pics.drugstore.com/prodimg/232704/155.jpg,prod6013887,sku6012853
e.l.f.,Lock on Liner & Brow Cream Medium Brown,$2.99,0.19 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/e.l.f.-lock-on-liner-%26-brow-cream/ID=300396178-product,https://pics.drugstore.com/prodimg/617274/155.jpg,300396178,sku6314379
Soap & Glory,Thick & Fast Mascara Wicked Black,$14.00,0.3 oz ,Mascara,https://www.walgreens.com/store/c/soap-%26-glory-thick-%26-fast-mascara/ID=300397412-product,https://pics.drugstore.com/prodimg/618512/155.jpg,300397412,400618512
Maybelline,Master Precise Ink Metallic Liquid Liner Black Comet,$8.99,0.06 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-master-precise-ink-metallic-liquid-liner/ID=300389313-product?skuId=sku6291137,https://pics.drugstore.com/prodimg/598066/155.jpg,300389313,sku6291137
Rimmel,Volume Lash Mascara Black,$7.49,0.41 oz ,Mascara,https://www.walgreens.com/store/c/rimmel-volume-flash-volume-lash-mascara/ID=prod6101012-product,https://pics.drugstore.com/prodimg/403323/155.jpg,prod6101012,sku6090082
Rimmel,ScandalEyes Mascara Extreme Black,$7.49,0.41 fl oz ,Mascara,https://www.walgreens.com/store/c/rimmel-volume-flash-scandaleyes-mascara/ID=prod6101011-product,https://pics.drugstore.com/prodimg/403324/155.jpg,prod6101011,sku6090081
Maybelline,Up To 24HR Longwear Cream Eyeshadow Makeup Risk Maker,$6.99,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-color-tattoo-up-to-24hr-longwear-cream-eyeshadow-makeup/ID=400393848-product,https://pics.drugstore.com/prodimg/615004/155.jpg,400393848,300615004
L'Oreal Paris,Super Slim Liquid Eyeliner Black,$9.99,0.03 fl oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-infallible-super-slim-liquid-eyeliner/ID=prod6407060-product,https://pics.drugstore.com/prodimg/461736/155.jpg,prod6407060,sku6156627
NYX Professional Makeup,"Conceal, Correct, Contour Palette Medium",$10.99,0.05 oz ,Contours,"https://www.walgreens.com/store/c/nyx-professional-makeup-conceal,-correct,-contour-palette/ID=prod6406466-product",https://pics.drugstore.com/prodimg/573593/155.jpg,prod6406466,sku6287677
Ardell,Remy Lashes 778,$7.29,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-remy-lashes-778/ID=prod6394147-product,https://pics.drugstore.com/prodimg/611336/155.jpg,prod6394147,sku6324287
Ardell,Faux Mink Lashes Demi Wispies,$4.89,2 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-faux-mink-lashes-demi-wispies/ID=prod6371496-product,https://pics.drugstore.com/prodimg/605115/155.jpg,prod6371496,sku6311998
CoverGirl,Eyeshadow Queenship,$9.99,0.23 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-trunaked-eyeshadow/ID=300394443-product,https://pics.drugstore.com/prodimg/615550/155.jpg,300394443,400615550
Pixi,Natural Brow Duo Natural Brown,$16.00,1 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/pixi-natural-brow-duo/ID=300398938-product?skuId=400620356,https://pics.drugstore.com/prodimg/620356/155.jpg,300398938,400620356
NYX Professional Makeup,Ultimate Shadow Palette Mini Ash,$6.50,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-ultimate-shadow-palette-mini/ID=prod6406468-product,https://pics.drugstore.com/prodimg/611576/155.jpg,prod6406468,sku6324213
CoverGirl,Lid Lock Up Eyeshadow Primer 100 Clear,$10.79,0.2 oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/covergirl-lid-lock-up-eyeshadow-primer/ID=prod6373371-product,https://pics.drugstore.com/prodimg/607036/155.jpg,prod6373371,sku6313167
Revlon,Colorstay Creme Gel Eye Liner Black,$9.79,0.08 fl oz ,Eyeliner,https://www.walgreens.com/store/c/revlon-colorstay-creme-gel-eye-liner/ID=prod6099265-product,https://pics.drugstore.com/prodimg/387990/155.jpg,prod6099265,sku6088781
Maybelline,Lash Mask Eyelash Conditioner light purple,$8.99,0.33 fl oz ,Eyelash Enhancers,https://www.walgreens.com/store/c/maybelline-falsies-lash-mask-eyelash-conditioner/ID=300401919-product,https://pics.drugstore.com/prodimg/623426/155.jpg,300401919,400623426
L'Oreal Paris,Million Lashes Waterproof Mascara Blackest Black,$10.49,0.29 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-million-lashes-waterproof-mascara/ID=300388550-product?skuId=sku6065595,https://pics.drugstore.com/prodimg/367370/155.jpg,300388550,sku6065595
Revlon,ColorStay Micro Hyper Precision Gel Eyeliner Black,$8.49,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/revlon-colorstay-micro-hyper-precision-gel-eyeliner/ID=300399393-product?skuId=400620811,https://pics.drugstore.com/prodimg/620811/155.jpg,300399393,400620811
L'Oreal Paris,Lash Lifting and Lengthening Washable Mascara Black Brown,$12.99,0.24 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-lash-lifting-and-lengthening-washable-mascara/ID=prod6392951-product,https://pics.drugstore.com/prodimg/610508/155.jpg,prod6392951,sku6323419
Eylure,Luxe Silk Lash Emerald,$12.99,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/eylure-luxe-silk-lash-emerald/ID=prod6393945-product,https://pics.drugstore.com/prodimg/610890/155.jpg,prod6393945,sku6324085
CoverGirl,Eye Enhancers 4 Kit Eye Shadow Country Woods 215,$4.49,0.19 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/covergirl-eye-enhancers-4-kit-eye-shadow/ID=prod6409506-product,https://pics.drugstore.com/prodimg/444273/155.jpg,prod6409506,sku1354600
Revlon,ColorStay Eye Shadow Primer 100,$6.99,0.33 fl oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/revlon-colorstay-eye-shadow-primer/ID=prod6371411-product,https://pics.drugstore.com/prodimg/604451/155.jpg,prod6371411,sku6311913
Physicians Formula,2-in-1 Lash Boosting Eyeliner + Serum Black,$9.89,0.16 fl oz ,Eyeliner,https://www.walgreens.com/store/c/physicians-formula-eye-booster-2-in-1-lash-boosting-eyeliner---serum/ID=prod6143265-product,https://pics.drugstore.com/prodimg/340316/155.jpg,prod6143265,sku6126755
Rimmel,Wonder'Full Brow 24HR Waterproof Brow Mascara with Fibres Medium Brown,$7.49,0.04 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/rimmel-wonder'full-brow-24hr-waterproof-brow-mascara-with-fibres/ID=300395515-product?skuId=400616617,https://pics.drugstore.com/prodimg/616617/155.jpg,300395515,400616617
L'Oreal Paris,"Pro-Last Waterproof, Up to 24HR Pencil Eyeliner Black Shimmer",$8.99,0.04 fl oz ,Eyeliner,"https://www.walgreens.com/store/c/l'oreal-paris-infallible-pro-last-waterproof,-up-to-24hr-pencil-eyeliner/ID=300402969-product",https://pics.drugstore.com/prodimg/624311/155.jpg,300402969,400624311
Maybelline,Up To 24HR Longwear Cream Eyeshadow Makeup Chill Girl,$6.99,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-color-tattoo-up-to-24hr-longwear-cream-eyeshadow-makeup/ID=400393824-product,https://pics.drugstore.com/prodimg/614905/155.jpg,400393824,300614905
CoverGirl,Professional Remarkable Mascara Very Black 200,$5.39,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-professional-remarkable-mascara/ID=prod6247057-product,https://pics.drugstore.com/prodimg/522584/155.jpg,prod6247057,sku6211472
Maybelline,The Colossal Big Shot Waterproof Mascara Very Black,$8.99,0.32 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-the-colossal-big-shot-waterproof-mascara/ID=300388530-product,https://pics.drugstore.com/prodimg/590050/155.jpg,300388530,sku6283664
e.l.f.,Bite Size Eyeshadow Truffles,$3.00,0.12 oz ,Eyeshadow,https://www.walgreens.com/store/c/e.l.f.-bite-size-eyeshadow/ID=300401340-product,https://pics.drugstore.com/prodimg/622753/155.jpg,300401340,400622753
Rimmel,Magnif'eyess Eye Palette Grunge Glamour,$8.99,0.5 oz ,Eyeshadow,https://www.walgreens.com/store/c/rimmel-magnif'eyess-eye-palette/ID=prod6356455-product,https://pics.drugstore.com/prodimg/590734/155.jpg,prod6356455,sku6284105
Revlon,Volume + Length Magnified Mascara Blackest Black Non-Waterproof,$7.69,0.28 oz ,Mascara,https://www.walgreens.com/store/c/revlon-volume---length-magnified-mascara/ID=prod6308582-product?skuId=sku6260769,https://pics.drugstore.com/prodimg/571506/155.jpg,prod6308582,sku6260769
Wet n Wild,Length Mascara Very Black,$3.49,1 ea ,Mascara,https://www.walgreens.com/store/c/wet-n-wild-length-mascara/ID=prod6396184-product,https://pics.drugstore.com/prodimg/611145/155.jpg,prod6396184,sku6325460
Wet n Wild,Skinny Felt-Tip Eyeliner--C870A Black,$5.99,0.02 oz ,Eyeliner,https://www.walgreens.com/store/c/wet-n-wild-skinny-felt-tip-eyeliner--c870a/ID=prod6344954-product,https://pics.drugstore.com/prodimg/591050/155.jpg,prod6344954,sku6284502
Pixi,Large Lash Mascara Bold Black,$16.00,0.44 oz ,Mascara,https://www.walgreens.com/store/c/pixi-large-lash-mascara/ID=300398942-product?skuId=400620333,https://pics.drugstore.com/prodimg/620333/155.jpg,300398942,400620333
Wet n Wild,Retractable Eyeliner Black,$4.99,1 ea ,Eyeliner,https://www.walgreens.com/store/c/wet-n-wild-retractable-eyeliner/ID=300398565-product?skuId=400619827,https://pics.drugstore.com/prodimg/619827/155.jpg,300398565,400619827
